"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC101825183",38.9704773438888,0.051956485078618,0.15502944943422,0.335139454266484,0.737519891877809,0.999563971498878
"Efhd1",19.4879342680095,-0.232720556815694,0.694452434829904,-0.335113745943875,0.737539284030906,0.999563971498878
"Pin1",136.536454017928,-0.0426719202366926,0.127474426139798,-0.3347488710394,0.737814532363859,0.999563971498878
"Tpst1",71.2640007328224,0.0404663281121023,0.120889215259369,0.334738942802146,0.737822022334298,0.999563971498878
"Gnb2",314.355237821445,0.0264198645512351,0.0789454972544207,0.334659549563552,0.737881918354535,0.999563971498878
"Epha5",18.6998620559823,0.0975369683576157,0.291613571632019,0.334473350508856,0.738022397293838,0.999563971498878
"Trim66",33.8128843532814,-0.0574597647626638,0.171896064315155,-0.334270391771837,0.738175530636757,0.999563971498878
"Dhodh",18.244858571407,0.0768700081527011,0.229979448215713,0.334247293612948,0.738192958967277,0.999563971498878
"Dnajb6",65.6677607293886,0.0364317082122355,0.109005281809345,0.334219659887273,0.738213809710846,0.999563971498878
"Fign",7.8418319699825,-0.138734827141518,0.415176566365086,-0.334158616793225,0.738259869832319,0.999563971498878
"Hdhd5",12.5654977033087,-0.104176181882252,0.311810371817739,-0.334101079688091,0.738303285366862,0.999563971498878
"LOC121138220",6.84668947508802,-0.553553746552057,1.65694995576189,-0.33407994286558,0.738319234700891,0.999563971498878
"Cops5",228.181829870278,0.0254314474831403,0.0761376676120928,0.334019261171865,0.73836502426216,0.999563971498878
"Marcks",1382.51487441127,0.0334702833086544,0.100210302672372,0.334000421274869,0.738379240774959,0.999563971498878
"Pnck",241.574910617645,0.0498815979027573,0.149373741182114,0.333938197624323,0.738426195134612,0.999563971498878
"Ksr2",9.65299344547719,-0.127925310897494,0.383090975052894,-0.333929325481582,0.738432890189033,0.999563971498878
"Idh3b",352.772272444592,-0.0261261320585783,0.0782583108946856,-0.333844824401296,0.738496656988886,0.999563971498878
"Rpf1",22.0107565706332,-0.0814029696861517,0.243873495684741,-0.333791786014264,0.738536682108677,0.999563971498878
"Cops9",480.082496307695,-0.0331689441207373,0.0993848135151411,-0.333742580456561,0.738573815439066,0.999563971498878
"LOC106021619",81.2270540319886,-0.0421505103969204,0.12631963826998,-0.33368137349185,0.738620006569188,0.999563971498878
"Pacrgl",10.112784390735,0.105869516967084,0.317345959282832,0.333609153891034,0.738674509831274,0.999563971498878
"Cdca4",15.6794845311751,-0.0788896520268139,0.236597884706374,-0.333433462960663,0.738807107140948,0.999563971498878
"Ciao3",43.9874944767653,0.0529943455464159,0.158966561169605,0.333367880367463,0.738856605571173,0.999563971498878
"Akap6",109.163537673698,-0.0451017070859396,0.135326066757713,-0.333281740661904,0.73892162111609,0.999563971498878
"Dazap1",83.3737889445653,0.0382431324323863,0.114776093979252,0.3331977165846,0.738985041649579,0.999563971498878
"Fut8",84.5827368341231,-0.0611002460809119,0.18339248170465,-0.333166580837882,0.739008543050816,0.999563971498878
"Nenf",313.472343268287,-0.0303845013019319,0.0912620320411855,-0.332936935791872,0.739181887690057,0.999563971498878
"Gdf9",6.92920303359974,-0.112670071935448,0.338420660646927,-0.332929058527534,0.739187833977915,0.999563971498878
"Scrt1",12.417734267964,-0.138254003853945,0.415276155516978,-0.332920640921058,0.739194188169523,0.999563971498878
"Adgra3",32.5001681604027,-0.0631211984665471,0.189599309372237,-0.332918926105486,0.739195482633112,0.999563971498878
"Pgd",77.9144345866695,-0.0398473305018397,0.11973131918514,-0.332806242953225,0.739280545433753,0.999563971498878
"Map2",2301.32484540289,0.0372069151974025,0.111918867137006,0.332445423628667,0.739552943919984,0.999563971498878
"Rgs17",211.912701637737,0.0370355166999238,0.111435436870484,0.332349544633349,0.739625332715855,0.999563971498878
"Mapk8ip3",268.791594821456,-0.023110788900632,0.0695624195599416,-0.332230952385397,0.739714873245114,0.999563971498878
"Polr1g",33.9107113952697,0.0592653615033214,0.178474734588731,0.332065833519181,0.73983954857342,0.999563971498878
"Slc16a14",9.33564829201305,0.126235247263846,0.380159215688969,0.332058890207536,0.739844791368583,0.999563971498878
"Washc1",81.2677420246452,0.0383663685702555,0.115578114834575,0.33195184594565,0.739925620486926,0.999563971498878
"Serinc1",612.750946270643,-0.0370433369165072,0.111597944826421,-0.331935655034904,0.739937846493145,0.999563971498878
"Rpl18a",864.979601587857,-0.0321650330227299,0.0969284348039597,-0.331843107626617,0.740007731728492,0.999563971498878
"Prpf3",33.9263156405196,-0.0616613650352787,0.185828884469119,-0.331817979812097,0.740026706841393,0.999563971498878
"Nr2f1",73.3722391909129,0.06954362220911,0.209755954470486,0.331545401820262,0.740232552581597,0.999563971498878
"Npepl1",46.5681266226005,0.0543573558940682,0.164117460677697,0.331210071552461,0.740485813172246,0.999563971498878
"LOC101841231",20.0145200425478,0.112550769221444,0.339843744612046,0.331183877902264,0.74050559729929,0.999563971498878
"Irak1",126.152367116899,-0.031154610808557,0.0941304316864417,-0.33097278160092,0.740665045107802,0.999563971498878
"CUNH1orf35",239.913313853765,0.025730768575077,0.0777603062823052,0.330898498286036,0.740721156328817,0.999563971498878
"Trappc13",64.3519149513188,0.0426271086631429,0.128841806168486,0.330848425140824,0.740758980746484,0.999563971498878
"Arhgap8",13.1237330086115,-0.084368187380594,0.255071102151241,-0.330763409375042,0.740823201671262,0.999563971498878
"LOC121142227",7.6656865027598,0.104700789077973,0.316586355673336,0.330717945362139,0.740857545935929,0.999563971498878
"CUNH4orf33",21.1721048138269,-0.0723370522291201,0.219005329047316,-0.330298137236156,0.741174700304398,0.999563971498878
"Ccdc62",18.9410710519851,0.0682774182668812,0.206720085787372,0.33028923148334,0.741181428850852,0.999563971498878
"Aftph",45.7755220585216,0.0546250353378641,0.165425414769953,0.330209450668918,0.741241706380296,0.999563971498878
"Tcea1",284.028585978918,0.0323795925118859,0.0981016625529093,0.330061608226288,0.741353411332786,0.999563971498878
"Lpcat4",37.8876148578226,-0.0561046708041714,0.170072392516466,-0.329886996790143,0.741485349088855,0.999563971498878
"Ypel2",30.6183027681622,0.0712369985203415,0.216291447504214,0.329356520298629,0.741886227845184,0.999563971498878
"Ythdc1",139.965096114169,0.0290666679650674,0.0882791415771484,0.329258615860754,0.741960221458949,0.999563971498878
"Ovca2",59.8999642219061,0.0448259039904332,0.136197099557968,0.329125246689665,0.742061022228332,0.999563971498878
"LOC101836955",36.6681228471389,0.0563203712754388,0.171157496265253,0.329055825800091,0.742113492469888,0.999563971498878
"Ccdc113",39.6272131894807,-0.0699410588361892,0.212619020631562,-0.328950150501289,0.742193367104472,0.999563971498878
"Tbccd1",45.7956937681339,-0.0457776325245033,0.139213084613434,-0.328831392908347,0.742283133299619,0.999563971498878
"Cnot8",77.5316577604941,-0.0490871525195607,0.149288496180486,-0.328807334626879,0.742301318840867,0.999563971498878
"LOC101837563",441.771015610314,0.0281075873530643,0.0854956609489639,0.328760396037442,0.74233679991289,0.999563971498878
"Gys1",17.639045344839,0.0798464531856218,0.243007847844043,0.328575615536768,0.742476481569894,0.999563971498878
"Snx25",19.7471480730931,-0.0697965660061826,0.212432951647094,-0.328558095460316,0.742489726012087,0.999563971498878
"CUNH5orf63",38.1839724688615,-0.0529597538154746,0.161276094019188,-0.328379442331818,0.74262478462802,0.999563971498878
"Nol10",69.3687588937948,0.0412124859836481,0.125517029289731,0.32834178929233,0.742653250673244,0.999563971498878
"LOC106021874",57.4215033172061,0.100074634935499,0.304892539612178,0.328229201878121,0.742738369896366,0.999563971498878
"Ran",477.024859169452,0.0214319067065325,0.0653150995618877,0.32813096589136,0.742812641610075,0.999563971498878
"COX1",8957.37340464867,0.0360207545922141,0.109851705221242,0.327903463306902,0.742984655047354,0.999563971498878
"Ift122",72.0360259496468,-0.0433574885518585,0.13223925919195,-0.327871532378472,0.743008798871659,0.999563971498878
"Ubr1",70.4080188950889,0.0540094055668038,0.164780297656695,0.327766160972276,0.743088474787876,0.999563971498878
"Abcc4",26.7761765680123,0.0581712286930536,0.177501206182715,0.327723005066081,0.743121107645243,0.999563971498878
"Diras2",129.464577737504,0.0615439847979906,0.187799676078042,0.327710814434075,0.743130325821816,0.999563971498878
"Acbd7",8.43316073525789,-0.1083975546971,0.330883411363297,-0.32760045071611,0.743213781106723,0.999563971498878
"Tomm22",182.108730699702,-0.0320761458131995,0.0979149884041384,-0.327591784832851,0.743220334237334,0.999563971498878
"Mboat7",460.705354412491,-0.0434713587522375,0.13273320911707,-0.327509287550609,0.743282719515486,0.999563971498878
"Kcnk2",61.3620500472713,0.0543138106257191,0.165841393070514,0.327504548895252,0.743286302985728,0.999563971498878
"Os9",126.709623987916,0.0301743572969344,0.0921713748061077,0.327372325306088,0.743386295470271,0.999563971498878
"Zmat5",20.698140630702,-0.0745431463896327,0.227730228932208,-0.327330924573141,0.743417605161977,0.999563971498878
"Dis3l2",25.2381097049043,-0.057957304431493,0.17707404723046,-0.327305471004806,0.743436854871846,0.999563971498878
"Tmem183a",96.8984776625517,-0.0339198105988022,0.10370856865292,-0.327068544474095,0.743616042430741,0.999563971498878
"LOC110339220",12.0127320840459,-0.0933062711917636,0.285331713355846,-0.327009816379571,0.743660460642442,0.999563971498878
"Ikbkg",6.36207934256723,-0.123322483541506,0.37768753622431,-0.326519865533143,0.744031061667741,0.999563971498878
"Fars2",45.4515250012067,0.0433885750722666,0.132882668401958,0.326517939427736,0.744032518699597,0.999563971498878
"LOC121139155",6.77629880758209,-0.142298414604439,0.436042070238973,-0.326341021467155,0.744166354900234,0.999563971498878
"Myoc",5.76682571908592,-0.460561807276238,1.41138100409268,-0.326319970256588,0.744182280389412,0.999563971498878
"Znf672",41.6926579483919,0.0495464937418973,0.151858034704115,0.326268503595711,0.744221215986296,0.999563971498878
"Nono",84.3206505758132,0.0625740959401601,0.19179023305465,0.326263204040895,0.744225225246609,0.999563971498878
"Micu1",141.415354144549,-0.0293236984735034,0.089914037729902,-0.326130370894816,0.744325719472747,0.999563971498878
"Fam114a2",55.1667484056861,0.0444574905399896,0.136337900158621,0.326083139671844,0.744361453058249,0.999563971498878
"Pim2",336.151131891381,0.0395715811500011,0.121358259854346,0.326072417299776,0.74436956532796,0.999563971498878
"Tbpl1",20.309437122048,0.0791198434611135,0.242727330020853,0.325961824959374,0.74445323829049,0.999563971498878
"Ttc9",89.8139835714508,-0.0369759658302645,0.113440719408518,-0.325949676827314,0.744462429619031,0.999563971498878
"Erich2",33.8025638860303,-0.078570884954702,0.241070827772434,-0.32592448319326,0.744481491346035,0.999563971498878
"Col4a2",64.5351472928938,-0.0510174902391111,0.156581667946175,-0.325820326914951,0.74456029857116,0.999563971498878
"Arhgap19",8.02685261821148,-0.108850628070907,0.334089044644183,-0.325813222001448,0.744565674422495,0.999563971498878
"Paox",16.4424330813569,-0.0744428111236596,0.228493090142637,-0.325798959947492,0.744576465679652,0.999563971498878
"U2af1",104.823238934262,0.0316347506179484,0.0971487809046078,0.325631987590365,0.744702807568253,0.999563971498878
"Purb",409.192209173025,0.0289884608198719,0.0890904723256008,0.325382277848154,0.744891766634423,0.999563971498878
"Disp1",17.3554072087727,0.0786033246974869,0.24163598499232,0.325296435876408,0.74495672807465,0.999563971498878
"Gabbr2",130.987376212136,0.0475639023116338,0.146296620929508,0.325119623470675,0.745090537666197,0.999563971498878
"LOC101839520",8.49435473834801,0.0977832688368766,0.300817287266983,0.325058675069068,0.745136664497317,0.999563971498878
"Tex15",15.109278523396,0.0960949683404195,0.295645826606558,0.325034076900066,0.745155281086661,0.999563971498878
"Extl2",111.794364534089,0.0305063859514087,0.09389392638668,0.324902654787013,0.745254747577035,0.999563971498878
"Lrrc75a",17.4093562017124,-0.08422160697569,0.25922141913149,-0.324902190790679,0.745255098758999,0.999563971498878
"Mme",5.34487296456394,-0.179210390140727,0.551829850454445,-0.324756607481715,0.745365288089239,0.999563971498878
"Orc4",90.6995907038263,0.040906801662231,0.12598444004032,0.32469725347939,0.745410213537575,0.999563971498878
"Isoc2",7.36275402063343,-0.130943609000491,0.403856217528874,-0.324233237763955,0.745761460022282,0.999563971498878
"Mfsd5",60.278878207502,0.0397400392231616,0.122683318027914,0.323923740097406,0.745995770195211,0.999563971498878
"Retreg3",6.38225882621149,0.127030107805135,0.392390652010207,0.32373377692451,0.746139596497891,0.999563971498878
"CUNH8orf58",9.13132711918079,0.0967600107550236,0.298901909226008,0.323718276024329,0.746151333042863,0.999563971498878
"Txndc12",65.3193785722683,-0.0465639277831512,0.143884448434987,-0.323620295936226,0.746225520271833,0.999563971498878
"Slc16a1",38.5510139396818,-0.0878084871057953,0.271513855531629,-0.323403337681846,0.746389802139314,0.999563971498878
"Tysnd1",12.8292642838702,0.0869486925251594,0.26891150667142,0.323335708469333,0.746441013671794,0.999563971498878
"Lrp11",192.89570772057,-0.032111695553245,0.099327647562251,-0.323290607815108,0.746475166305361,0.999563971498878
"LOC106021583",15.5466558972017,-0.222025212355614,0.687200128752138,-0.32308668620127,0.746629592900202,0.999563971498878
"Krcc1",119.731076838738,0.0336462495747364,0.104181112912843,0.322959206654708,0.746726136302058,0.999563971498878
"Tmem138",8.67402453583606,0.11675187257725,0.361626898658661,0.322851737551339,0.746807528390175,0.999563971498878
"Gdpd1",140.491022687567,-0.0280174853356347,0.0868283702609794,-0.322676623451791,0.746940157693933,0.999563971498878
"Cdyl2",27.4990853348531,-0.0566029042706786,0.175526239985371,-0.322475455951179,0.74709252877867,0.999563971498878
"Gpr107",72.6159616261961,0.0379501677630019,0.117702482489965,0.322424531413239,0.747131102318191,0.999563971498878
"Exoc1",65.7646078209104,0.0405524813011067,0.125926994596543,0.322031677409855,0.747428696638009,0.999563971498878
"Atg4c",29.3774879361079,0.0635951594298813,0.197515951795837,0.321974801790271,0.747471784114019,0.999563971498878
"Zhx1",85.0185272194454,-0.0385691597469297,0.119794690470318,-0.32196051089999,0.747482610641303,0.999563971498878
"LOC101824480",9.50415861349382,0.0940400860325338,0.292147727906159,0.321892238240307,0.747534333495649,0.999563971498878
"Cog3",51.591939483859,0.0469245406367592,0.145839109879329,0.321755533721961,0.747637903228796,0.999563971498878
"Mtx2",103.64562307302,0.0390659496206513,0.121415180502862,0.321755067684722,0.747638256314549,0.999563971498878
"Cnot11",33.6105856865917,-0.0611468344369764,0.190058172325013,-0.321726941225189,0.747659565980367,0.999563971498878
"Fgd3",36.638790192535,0.0736524274734909,0.228972280293569,0.321665257379889,0.747706300661564,0.999563971498878
"LOC101825739",942.317920278989,0.0403566835693812,0.125492188987772,0.321587215068131,0.747765430641308,0.999563971498878
"Slc39a12",101.242712321025,-0.0681056991613633,0.211811442886993,-0.321539281509448,0.747801748988427,0.999563971498878
"LOC121136778",49.202820084084,0.0472722980032554,0.147023233172504,0.321529441185599,0.747809204884187,0.999563971498878
"Mtss2",138.604837784731,-0.0294109496838414,0.0915009772377776,-0.321427711175293,0.747886285879455,0.999563971498878
